"교육청명","교육지원청명","유치원코드","유치원명","설립유형","교실수","교실면적","체육장","보건/위생공간","조리실/급식공간","기타공간","공시차수","주소"
"서울특별시교육청","북부교육지원청","1ecec08c-f5f3-b044-e053-0a32095ab044","고운유치원","사립(사인)","9개","488㎡","㎡","31㎡","14㎡","241㎡","20241","서울특별시 노원구 동일로208길 34"
"서울특별시교육청","북부교육지원청","1ecec08c-f5f4-b044-e053-0a32095ab044","까치유치원","사립(사인)","9개","578㎡","㎡","51㎡","10㎡","286㎡","20241","서울특별시 노원구 덕릉로79길 23"
"서울특별시교육청","강서양천교육지원청","8114e0a3-e56e-47e5-a5d6-c2eef91cbed7","서울탑산초등학교병설유치원","공립(병설)","5개","343㎡","㎡","60㎡","23㎡","221㎡","20241","서울특별시 강서구 허준로 109"
"서울특별시교육청","북부교육지원청","1ecec08c-f658-b044-e053-0a32095ab044","동화나라유치원","사립(사인)","6개","417㎡","㎡","30㎡","20㎡","318㎡","20241","서울특별시 노원구 덕릉로 780"
"서울특별시교육청","북부교육지원청","1ecec08c-fc08-b044-e053-0a32095ab044","선덕유치원","사립(사인)","7개","483㎡","22㎡","33㎡","10㎡","52㎡","20231","서울특별시 노원구 섬밭로 190"
"서울특별시교육청","북부교육지원청","1ecec08c-fc09-b044-e053-0a32095ab044","염광유치원","사립(법인)","9개","594㎡","165㎡","66㎡","22㎡","793㎡","20211","서울특별시 노원구 월계로45가길 9"
"서울특별시교육청","북부교육지원청","1ecec08c-fc37-b044-e053-0a32095ab044","산내들유치원","사립(사인)","4개","286㎡","㎡","5㎡","5㎡","53㎡","20241","서울특별시 노원구 공릉로46길 32"
"서울특별시교육청","북부교육지원청","1ecec08c-fd0f-b044-e053-0a32095ab044","미광유치원","사립(사인)","5개","310㎡","㎡","38㎡","19㎡","234㎡","20241","서울특별시 노원구 공릉로34길 62"
"서울특별시교육청","북부교육지원청","1ecec08c-fd17-b044-e053-0a32095ab044","풍천유치원","사립(사인)","8개","603㎡","㎡","0㎡","19㎡","0㎡","20241","서울특별시 노원구 노원로 522"
"서울특별시교육청","북부교육지원청","1ecec08c-fd18-b044-e053-0a32095ab044","하늘유치원","사립(사인)","5개","360㎡","㎡","33㎡","20㎡","13㎡","20241","서울특별시 노원구 초안산로 89"
"서울특별시교육청","북부교육지원청","1ecec08c-fe07-b044-e053-0a32095ab044","서울공릉초등학교병설유치원","공립(병설)","4개","274㎡","33㎡","55㎡","10㎡","262㎡","20241","서울특별시 노원구 동일로173길 12"
"서울특별시교육청","북부교육지원청","1ecec08c-fe4c-b044-e053-0a32095ab044","아이디유치원","사립(사인)","7개","415㎡","㎡","60㎡","40㎡","0㎡","20241","서울특별시 노원구 동일로221길 32"
"서울특별시교육청","북부교육지원청","1ecec08d-006c-b044-e053-0a32095ab044","서울신상계초등학교병설유치원","공립(병설)","5개","264㎡","66㎡","33㎡","290㎡","0㎡","20241","서울특별시 노원구 상계로 267"
"서울특별시교육청","강서양천교육지원청","1ecec08d-02b0-b044-e053-0a32095ab044","서울강신초등학교병설유치원","공립(병설)","7개","315㎡","0㎡","40㎡","41㎡","106㎡","20241","서울특별시 양천구 월정로 280"
"서울특별시교육청","강서양천교육지원청","8fe5f3aa-d57f-4d30-bf63-09e1b5ab5633","서울신월초등학교병설유치원","공립(병설)","3개","132㎡","79㎡","0㎡","0㎡","90㎡","20241","서울특별시 강서구 강서로31길 48"
"서울특별시교육청","북부교육지원청","1ecec08c-fd16-b044-e053-0a32095ab044","청암유치원","사립(사인)","2개","131㎡","㎡","30㎡","0㎡","163㎡","20201","서울특별시 노원구 중계로 244"
"서울특별시교육청","북부교육지원청","1ecec08d-006e-b044-e053-0a32095ab044","양지유치원","사립(사인)","8개","706㎡","66㎡","66㎡","20㎡","33㎡","20201","서울특별시 노원구 노원로30길 45"
"서울특별시교육청","북부교육지원청","1ecec08d-014f-b044-e053-0a32095ab044","동은유치원","사립(사인)","5개","284㎡","60㎡","30㎡","11㎡","163㎡","20201","서울특별시 노원구 동일로207길 23"
"서울특별시교육청","북부교육지원청","1ecec08d-0150-b044-e053-0a32095ab044","두솔유치원","사립(사인)","5개","232㎡","㎡","17㎡","10㎡","46㎡","20241","서울특별시 노원구 초안산로 19"
"서울특별시교육청","북부교육지원청","1ecec08d-04a6-b044-e053-0a32095ab044","성실유치원","사립(사인)","7개","501㎡","㎡","30㎡","42㎡","0㎡","20241","서울특별시 노원구 한글비석로1길 28"
"서울특별시교육청","북부교육지원청","1ecec08d-0151-b044-e053-0a32095ab044","새봄유치원","사립(사인)","8개","374㎡","㎡","94㎡","19㎡","0㎡","20191","서울특별시 노원구 동일로245길 162"
"서울특별시교육청","북부교육지원청","1ecec08d-04a7-b044-e053-0a32095ab044","예진유치원","사립(사인)","6개","262㎡","㎡","44㎡","14㎡","290㎡","20241","서울특별시 노원구 섬밭로 123"
"서울특별시교육청","북부교육지원청","1ecec08d-04c6-b044-e053-0a32095ab044","다연유치원","사립(사인)","4개","363㎡","㎡","33㎡","20㎡","39㎡","20241","서울특별시 노원구 월계로45가길 94"
"서울특별시교육청","북부교육지원청","1ecec08d-0578-b044-e053-0a32095ab044","서울상곡초등학교병설유치원","공립(병설)","5개","330㎡","㎡","94㎡","15㎡","162㎡","20241","서울특별시 노원구 노원로38길 34"
"서울특별시교육청","북부교육지원청","1ecec08d-08f6-b044-e053-0a32095ab044","삼육대학교부속유치원","사립(법인)","8개","475㎡","㎡","40㎡","55㎡","229㎡","20241","서울특별시 노원구 화랑로 815"
"서울특별시교육청","북부교육지원청","1ecec08d-08f7-b044-e053-0a32095ab044","서울여자대학교부속유치원","사립(법인)","6개","401㎡","100㎡","62㎡","37㎡","555㎡","20241","서울특별시 노원구 화랑로 621"
"서울특별시교육청","북부교육지원청","1ecec08d-0741-b044-e053-0a32095ab044","꿈모리유치원","사립(사인)","4개","333㎡","75㎡","39㎡","25㎡","76㎡","20191","서울특별시 노원구 공릉로58길 23"
"서울특별시교육청","북부교육지원청","1ecec08d-09c2-b044-e053-0a32095ab044","서울노일유치원","공립(단설)","6개","549㎡","㎡","94㎡","32㎡","516㎡","20241","서울특별시 노원구 동일로231길 26"
"서울특별시교육청","강서양천교육지원청","1ecec08c-ed80-b044-e053-0a32095ab044","샘터유치원","사립(사인)","5개","300㎡","㎡","30㎡","10㎡","88㎡","20241","서울특별시 양천구 신월로 99"
"서울특별시교육청","북부교육지원청","1ecec08d-04a5-b044-e053-0a32095ab044","성북유치원","사립(사인)","5개","441㎡","㎡","15㎡","33㎡","0㎡","20201","서울특별시 노원구 광운로17길 5-3"
"서울특별시교육청","강서양천교육지원청","cd859395-2ba1-4f95-a3db-7c7a75b2d320","서울송정초등학교병설유치원","공립(병설)","5개","343㎡","102㎡","38㎡","24㎡","450㎡","20241","서울특별시 강서구 공항대로3길 18"
"서울특별시교육청","강서양천교육지원청","d0fe68a4-a1df-44ce-9072-87f9da3c301a","서울개화초등학교병설유치원","공립(병설)","3개","198㎡","36㎡","21㎡","135㎡","48㎡","20241","서울특별시 강서구 양천로 11"
"서울특별시교육청","북부교육지원청","1ecec08d-09c4-b044-e053-0a32095ab044","사랑샘유치원","사립(사인)","6개","264㎡","66㎡","0㎡","16㎡","204㎡","20201","서울특별시 노원구 한글비석로 325"
"서울특별시교육청","북부교육지원청","1ecec08d-09d0-b044-e053-0a32095ab044","원암유치원","사립(사인)","15개","805㎡","㎡","78㎡","0㎡","777㎡","20241","서울특별시 노원구 중계로14라길 48"
"서울특별시교육청","북부교육지원청","1ecec08d-0b2d-b044-e053-0a32095ab044","한양유치원","사립(법인)","5개","295㎡","71㎡","40㎡","20㎡","275㎡","20241","서울특별시 노원구 마들로 31"
"서울특별시교육청","북부교육지원청","1ecec08d-0b2c-b044-e053-0a32095ab044","토마토유치원","사립(사인)","6개","422㎡","267㎡","48㎡","7㎡","132㎡","20191","서울특별시 노원구 공릉로 181"
"서울특별시교육청","북부교육지원청","1ecec08d-0bb4-b044-e053-0a32095ab044","꿈터유치원","사립(사인)","6개","403㎡","㎡","32㎡","28㎡","0㎡","20241","서울특별시 노원구 동일로230길 63"
"서울특별시교육청","북부교육지원청","1ecec08d-0c09-b044-e053-0a32095ab044","한성유치원","사립(사인)","11개","629㎡","㎡","80㎡","81㎡","509㎡","20241","서울특별시 노원구 한글비석로 145"
"서울특별시교육청","북부교육지원청","1ecec08d-0cc4-b044-e053-0a32095ab044","서울태랑초등학교병설유치원","공립(병설)","4개","270㎡","575㎡","36㎡","21㎡","124㎡","20241","서울특별시 노원구 화랑로51나길 31"
"서울특별시교육청","북부교육지원청","1ecec08d-0d3b-b044-e053-0a32095ab044","서울연촌초등학교병설유치원","공립(병설)","4개","318㎡","㎡","50㎡","25㎡","83㎡","20241","서울특별시 노원구 공릉로58길 36"
"서울특별시교육청","북부교육지원청","1ecec08d-0d3c-b044-e053-0a32095ab044","성희유치원","사립(사인)","6개","305㎡","㎡","80㎡","11㎡","66㎡","20241","서울특별시 노원구 동일로215길 48"
"서울특별시교육청","북부교육지원청","1ecec08d-0d3e-b044-e053-0a32095ab044","연세유치원","사립(사인)","6개","505㎡","㎡","45㎡","35㎡","343㎡","20241","서울특별시 노원구 섬밭로 265"
"서울특별시교육청","강서양천교육지원청","1ecec08d-0599-b044-e053-0a32095ab044","서울장수초등학교병설유치원","공립(병설)","7개","67㎡","135㎡","33㎡","0㎡","67㎡","20241","서울특별시 양천구 신정로13가길 30"
"서울특별시교육청","강서양천교육지원청","1ecec08d-0e6c-b044-e053-0a32095ab044","경성유치원","사립(사인)","8개","462㎡","0㎡","180㎡","33㎡","308㎡","20241","서울특별시 양천구 목동로3길 57"
"서울특별시교육청","강서양천교육지원청","da318554-85fa-494c-9ab9-60fd25bb0ce2","이솔유치원","사립(사인)","3개","139㎡","94㎡","70㎡","18㎡","91㎡","20241","서울특별시 강서구 곰달래로33가길 6"
"서울특별시교육청","강서양천교육지원청","fd885965-9f40-46c1-879e-82acd096a57e","서울가양초등학교병설유치원","공립(병설)","4개","270㎡","62㎡","68㎡","460㎡","34㎡","20241","서울특별시 강서구 허준로 186"
"서울특별시교육청","북부교육지원청","1ecec08d-0e55-b044-e053-0a32095ab044","서울상경초등학교병설유치원","공립(병설)","5개","330㎡","㎡","30㎡","33㎡","33㎡","20241","서울특별시 노원구 수락산로 237"
"서울특별시교육청","북부교육지원청","1ecec08d-0ef1-b044-e053-0a32095ab044","노원 삼육유치원","사립(법인)","4개","285㎡","33㎡","0㎡","27㎡","478㎡","20241","서울특별시 노원구 공릉로42길 13-1"
"서울특별시교육청","북부교육지원청","1ff76abf-a519-49f7-9c73-cdb63feb87e7","서울연지유치원","공립(단설)","7개","334㎡","㎡","49㎡","27㎡","363㎡","20241","서울특별시 노원구 월계로55길 16"
"서울특별시교육청","북부교육지원청","233930d4-6ab2-4671-88de-f431e1ea4801","서울수락산유치원","공립(단설)","7개","303㎡","㎡","51㎡","30㎡","494㎡","20241","서울특별시 노원구 동일로245길 162"
"서울특별시교육청","북부교육지원청","30a543a1-a1cd-4d01-b5a2-1ff881664d96","서울상원초등학교병설유치원","공립(병설)","2개","249㎡","㎡","37㎡","120㎡","169㎡","20241","서울특별시 노원구 한글비석로54길 119"
"서울특별시교육청","북부교육지원청","5273f8fa-4226-465b-8a8e-83d366b4c2fe","서울당현초등학교병설유치원","공립(병설)","3개","169㎡","68㎡","79㎡","17㎡","58㎡","20241","서울특별시 노원구 동일로213길 52"
"서울특별시교육청","북부교육지원청","55377202-19bf-46f9-93eb-e81f4c49ddba","서울용동초등학교병설유치원","공립(병설)","2개","135㎡","68㎡","45㎡","0㎡","218㎡","20241","서울특별시 노원구 한글비석로1길 81-11"
"서울특별시교육청","북부교육지원청","7594e46b-0646-4ce2-9bce-ad3493a6b4ad","꿈동산아이유치원","사립(법인)","9개","669㎡","㎡","139㎡","28㎡","244㎡","20241","서울특별시 노원구 동일로227길 26"
"서울특별시교육청","북부교육지원청","7b5c2e25-68ac-47e2-b661-53b594c85e6f","서울공연초등학교병설유치원","공립(병설)","3개","197㎡","90㎡","45㎡","21㎡","114㎡","20241","서울특별시 노원구 동일로192가길 16"
"서울특별시교육청","북부교육지원청","b773220d-b371-4bc5-85f6-2bb2c8d0fee0","서울월계초등학교병설유치원","공립(병설)","3개","186㎡","㎡","65㎡","90㎡","200㎡","20241","서울특별시 노원구 월계로45가길 10"
"서울특별시교육청","강서양천교육지원청","1ecec08d-0e6d-b044-e053-0a32095ab044","등촌유치원","사립(사인)","5개","290㎡","133㎡","0㎡","99㎡","272㎡","20241","서울특별시 양천구 목동중앙북로8길 46"
"서울특별시교육청","강서양천교육지원청","fe178e0b-2595-4d65-863b-0d8924203e02","서울등명초등학교병설유치원","공립(병설)","3개","202㎡","67㎡","40㎡","37㎡","100㎡","20241","서울특별시 강서구 강서로56나길 34"
"서울특별시교육청","북부교육지원청","d2ef6fed-c1e4-417d-8794-73f74106491f","서울계상초등학교병설유치원","공립(병설)","2개","135㎡","68㎡","43㎡","43㎡","152㎡","20241","서울특별시 노원구 한글비석로41가길 24"
"서울특별시교육청","북부교육지원청","f989a1f7-1610-4bc9-8ead-ddb5fdfdfe1e","서울태릉초등학교병설유치원","공립(병설)","2개","67㎡","90㎡","0㎡","4㎡","16㎡","20241","서울특별시 노원구 노원로1길 36"
"서울특별시교육청","서부교육지원청","0783b5eb-4c00-4161-9c47-664336825e5a","다우림유치원","사립(사인)","3개","175㎡","㎡","14㎡","9㎡","96㎡","20221","서울특별시 은평구 증산로21길 22"
"서울특별시교육청","서부교육지원청","1ecec08c-ed16-b044-e053-0a32095ab044","서울연광초등학교병설유치원","공립(병설)","4개","168㎡","135㎡","22㎡","16㎡","0㎡","20241","서울특별시 은평구 연서로35길 37"
"서울특별시교육청","서부교육지원청","1ecec08c-ee12-b044-e053-0a32095ab044","성아유치원","사립(사인)","5개","204㎡","㎡","24㎡","10㎡","53㎡","20241","서울특별시 은평구 응암로14길 21"
"서울특별시교육청","서부교육지원청","1ecec08c-ee13-b044-e053-0a32095ab044","성균관유치원","사립(사인)","9개","554㎡","125㎡","80㎡","15㎡","26㎡","20241","서울특별시 은평구 연서로27길 23"
